symbol,day,return_1d,abs_return_1d,path_range_1d,abs_return_z,path_range_z,anomaly_reason,nearby_event_families,nearby_event_sources
LQD,2016-01-15,-0.00218550572602505,0.00218550572602505,0.006031995803828986,-0.048883563813883264,1.6430951548622204,path_range_z,analyst_rating_or_price_target_change;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;mna_transaction;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
LQD,2016-01-19,-0.0042929735412651215,0.0042929735412651215,0.0044681969511127136,1.4231396084786672,0.19017096619001425,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
LQD,2016-01-29,0.005106982477767197,0.005106982477767197,0.0028176455049748455,1.9917082045536554,-1.3433549835036591,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
SHY,2016-01-12,0.00011821728336669501,0.00011821728336669501,0.001182172833668215,-1.0997481122386608,1.42798385394549,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news
SHY,2016-01-28,0.0014154281670206714,0.0014154281670206714,0.0014154281670205773,3.0891402698015082,2.3651235283551215,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
SMH,2016-01-13,-0.029358169669973733,0.029358169669973733,0.03826685563879329,0.8689733972373487,1.9139619205905563,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
SMH,2016-01-14,0.026491447642887023,0.026491447642887023,0.03639966624947861,0.648002709034559,1.6690939760471468,path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
SMH,2016-01-15,-0.05100589311115622,0.05100589311115622,0.024791709002235294,2.53760827066558,0.146797069398862,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;mna_transaction;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
SMH,2016-01-20,0.002552648372686761,0.002552648372686761,0.033609870240374505,-1.1972312897638147,1.3032330631938134,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
SMH,2016-01-29,0.041038525963149164,0.041038525963149164,0.03308207705192626,1.769310557300162,1.2340169280021025,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
TLT,2016-01-12,0.016566882637578884,0.016566882637578884,0.022307881571393413,1.981278522819172,2.660561788534109,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news
TLT,2016-01-13,0.006454215409439357,0.006454215409439357,0.017950786607503093,-0.09782585290353052,1.6035648119900605,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
TLT,2016-01-15,0.01566917050319039,0.01566917050319039,0.011873031257572077,1.7967142348187783,0.12914915607891433,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;mna_transaction;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
XBI,2016-01-11,-0.055693273839034885,0.055693273839034885,0.09469509172037686,1.4314293614584044,1.4288109365938118,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;legal_regulatory_investigation;option_derivatives_abnormality;sector_regulation_policy;supply_chain_disruption,alpaca_news
XBI,2016-01-13,-0.06983857264231097,0.06983857264231097,0.0856414613423959,2.3320989156949676,1.056377272130962,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
