control_abs_fwd_10d,control_abs_fwd_14d,control_abs_fwd_1d,control_abs_fwd_5d,control_date,control_directional_fwd_10d,control_directional_fwd_14d,control_directional_fwd_1d,control_directional_fwd_5d,control_fwd_10d,control_fwd_14d,control_fwd_1d,control_fwd_5d,control_mae_10d,control_mae_14d,control_mae_1d,control_mae_5d,control_mfe_10d,control_mfe_14d,control_mfe_1d,control_mfe_5d,control_path_range_10d,control_path_range_14d,control_path_range_1d,control_path_range_5d,control_prior_1d_return,direction_hypothesis,direction_sign,event_count,event_date,event_prior_1d_return,match_score,symbol
0.10128126906650392,,0.01311775472849308,0.03208257067317466,2026-04-27,,,,,0.10128126906650392,,-0.01311775472849308,0.03208257067317466,-0.09690868415700626,,-0.040319300386414514,-0.09690868415700626,0.10761134838316044,,-0.0037649989831197717,0.050996542607280926,0.20452003254016674,,0.03655430140329474,0.1479052267642872,-0.015467787956149559,bearish_activity_or_call_selling,0,1,2026-05-01,0.018533312030675875,0.013865181058235667,COIN
0.12909410448953507,,0.018533312030675875,0.027640198114714742,2026-04-30,,,,,0.12909410448953507,,0.018533312030675875,0.027640198114714742,-0.026468551951855934,,0.011130638547158789,0.011130638547158789,0.18417212547265271,,0.03589497789849272,0.11242477499067993,0.21064067742450865,,0.024764339351333955,0.10129413644352123,0.033236119517966234,bearish_activity_or_call_selling,0,1,2026-05-01,0.018533312030675875,0.018539173797482898,COIN
0.06975785677485824,,0.06373003606388461,0.01880473982483255,2026-04-28,0.06975785677485824,,-0.06373003606388461,0.01880473982483255,0.06975785677485824,,-0.06373003606388461,0.01880473982483255,-0.08490468830499742,,-0.08490468830499742,-0.08490468830499742,0.12550180319422988,,-0.03518804739824821,0.0761463163317877,0.21040649149922722,,0.04971664090674913,0.16105100463678512,-0.01311775472849308,bullish_activity,1,2,2026-05-01,0.018533312030675875,0.012894759049014728,COIN
0.10128126906650392,,0.01311775472849308,0.03208257067317466,2026-04-27,0.10128126906650392,,-0.01311775472849308,0.03208257067317466,0.10128126906650392,,-0.01311775472849308,0.03208257067317466,-0.09690868415700626,,-0.040319300386414514,-0.09690868415700626,0.10761134838316044,,-0.0037649989831197717,0.050996542607280926,0.20452003254016674,,0.03655430140329474,0.1479052267642872,-0.015467787956149559,bullish_activity,1,2,2026-05-01,0.018533312030675875,0.013865181058235667,COIN
0.12909410448953507,,0.018533312030675875,0.027640198114714742,2026-04-30,0.12909410448953507,,0.018533312030675875,0.027640198114714742,0.12909410448953507,,0.018533312030675875,0.027640198114714742,-0.026468551951855934,,0.011130638547158789,0.011130638547158789,0.18417212547265271,,0.03589497789849272,0.11242477499067993,0.21064067742450865,,0.024764339351333955,0.10129413644352123,0.033236119517966234,bullish_activity,1,2,2026-05-01,0.018533312030675875,0.018539173797482898,COIN
0.06975785677485824,,0.06373003606388461,0.01880473982483255,2026-04-28,,,,,0.06975785677485824,,-0.06373003606388461,0.01880473982483255,-0.08490468830499742,,-0.08490468830499742,-0.08490468830499742,0.12550180319422988,,-0.03518804739824821,0.0761463163317877,0.21040649149922722,,0.04971664090674913,0.16105100463678512,-0.01311775472849308,bullish_activity_or_put_selling,0,4,2026-05-01,0.018533312030675875,0.012894759049014728,COIN
0.10128126906650392,,0.01311775472849308,0.03208257067317466,2026-04-27,,,,,0.10128126906650392,,-0.01311775472849308,0.03208257067317466,-0.09690868415700626,,-0.040319300386414514,-0.09690868415700626,0.10761134838316044,,-0.0037649989831197717,0.050996542607280926,0.20452003254016674,,0.03655430140329474,0.1479052267642872,-0.015467787956149559,bullish_activity_or_put_selling,0,4,2026-05-01,0.018533312030675875,0.013865181058235667,COIN
0.12909410448953507,,0.018533312030675875,0.027640198114714742,2026-04-30,,,,,0.12909410448953507,,0.018533312030675875,0.027640198114714742,-0.026468551951855934,,0.011130638547158789,0.011130638547158789,0.18417212547265271,,0.03589497789849272,0.11242477499067993,0.21064067742450865,,0.024764339351333955,0.10129413644352123,0.033236119517966234,bullish_activity_or_put_selling,0,4,2026-05-01,0.018533312030675875,0.018539173797482898,COIN
0.06975785677485824,,0.06373003606388461,0.01880473982483255,2026-04-28,,,,,0.06975785677485824,,-0.06373003606388461,0.01880473982483255,-0.08490468830499742,,-0.08490468830499742,-0.08490468830499742,0.12550180319422988,,-0.03518804739824821,0.0761463163317877,0.21040649149922722,,0.04971664090674913,0.16105100463678512,-0.01311775472849308,mixed_or_conflicting_activity,0,13,2026-05-01,0.018533312030675875,0.012894759049014728,COIN
0.10128126906650392,,0.01311775472849308,0.03208257067317466,2026-04-27,,,,,0.10128126906650392,,-0.01311775472849308,0.03208257067317466,-0.09690868415700626,,-0.040319300386414514,-0.09690868415700626,0.10761134838316044,,-0.0037649989831197717,0.050996542607280926,0.20452003254016674,,0.03655430140329474,0.1479052267642872,-0.015467787956149559,mixed_or_conflicting_activity,0,13,2026-05-01,0.018533312030675875,0.013865181058235667,COIN
0.12909410448953507,,0.018533312030675875,0.027640198114714742,2026-04-30,,,,,0.12909410448953507,,0.018533312030675875,0.027640198114714742,-0.026468551951855934,,0.011130638547158789,0.011130638547158789,0.18417212547265271,,0.03589497789849272,0.11242477499067993,0.21064067742450865,,0.024764339351333955,0.10129413644352123,0.033236119517966234,mixed_or_conflicting_activity,0,13,2026-05-01,0.018533312030675875,0.018539173797482898,COIN
0.02742492692001064,0.01589157587031631,0.022110018602179093,0.002923199574807356,2026-04-16,-0.02742492692001064,0.01589157587031631,0.022110018602179093,0.002923199574807356,0.02742492692001064,-0.01589157587031631,-0.022110018602179093,-0.002923199574807356,-0.05532819558862612,-0.05532819558862612,-0.05532819558862612,-0.05532819558862612,0.0317831517406324,0.0317831517406324,-0.02046239702365127,0.006749933563645838,0.0871113473292585,0.0871113473292585,0.034865798564974765,0.062078129152272,0.0175220377480938,bearish_activity,-1,6,2026-04-17,-0.022110018602179093,0.00882379172742971,CVX
0.035810302183030496,0.006667383589633147,0.001828153564899404,0.012797074954296273,2026-04-21,-0.035810302183030496,0.006667383589633147,-0.001828153564899404,-0.012797074954296273,0.035810302183030496,-0.006667383589633147,0.001828153564899404,0.012797074954296273,-0.014947843854177911,-0.03468114851059245,0.0007527691149586957,-0.014947843854177911,0.04382191633508992,0.04382191633508992,0.018496612538982715,0.02140015055382305,0.0587697601892677,0.0785030648456823,0.017743843424024,0.03634799440800097,0.014897680763983567,bearish_activity,-1,6,2026-04-17,-0.022110018602179093,0.01628811111260043,CVX
0.04927694406548433,0.008894952251023214,0.014897680763983567,0.008349249658935909,2026-04-20,-0.04927694406548433,0.008894952251023214,-0.014897680763983567,-0.008349249658935909,0.04927694406548433,-0.008894952251023214,0.014897680763983567,0.008349249658935909,-0.0049658935879944854,-0.020300136425647985,-0.0049658935879944854,-0.0049658935879944854,0.059372442019099525,0.059372442019099525,0.017025920873124267,0.03366984993178712,0.0643383356070941,0.07967257844474758,0.021991814461118697,0.038635743519781635,-0.004021957715093283,bearish_activity,-1,6,2026-04-17,-0.022110018602179093,0.024491067641009938,CVX
0.02742492692001064,0.01589157587031631,0.022110018602179093,0.002923199574807356,2026-04-16,,,,,0.02742492692001064,-0.01589157587031631,-0.022110018602179093,-0.002923199574807356,-0.05532819558862612,-0.05532819558862612,-0.05532819558862612,-0.05532819558862612,0.0317831517406324,0.0317831517406324,-0.02046239702365127,0.006749933563645838,0.0871113473292585,0.0871113473292585,0.034865798564974765,0.062078129152272,0.0175220377480938,bearish_activity_or_call_selling,0,3,2026-04-17,-0.022110018602179093,0.00882379172742971,CVX
0.035810302183030496,0.006667383589633147,0.001828153564899404,0.012797074954296273,2026-04-21,,,,,0.035810302183030496,-0.006667383589633147,0.001828153564899404,0.012797074954296273,-0.014947843854177911,-0.03468114851059245,0.0007527691149586957,-0.014947843854177911,0.04382191633508992,0.04382191633508992,0.018496612538982715,0.02140015055382305,0.0587697601892677,0.0785030648456823,0.017743843424024,0.03634799440800097,0.014897680763983567,bearish_activity_or_call_selling,0,3,2026-04-17,-0.022110018602179093,0.01628811111260043,CVX
