avg_abs_underlying_fwd_10d,avg_abs_underlying_fwd_14d,avg_abs_underlying_fwd_1d,avg_abs_underlying_fwd_5d,avg_directional_underlying_fwd_10d,avg_directional_underlying_fwd_14d,avg_directional_underlying_fwd_1d,avg_directional_underlying_fwd_5d,avg_option_contract_long_fwd_10d,avg_option_contract_long_fwd_14d,avg_option_contract_long_fwd_1d,avg_option_contract_long_fwd_5d,avg_underlying_path_range_10d,avg_underlying_path_range_14d,avg_underlying_path_range_1d,avg_underlying_path_range_5d,direction_hypothesis,directional_underlying_hit_rate_10d,directional_underlying_hit_rate_14d,directional_underlying_hit_rate_1d,directional_underlying_hit_rate_5d,event_date,n_dates,n_events,n_symbols,option_contract_long_hit_rate_10d,option_contract_long_hit_rate_14d,option_contract_long_hit_rate_1d,option_contract_long_hit_rate_5d,sample,symbol
0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,0.0729557898547446,0.13885243676184444,-0.017749671930856636,0.08978913072989725,0.6172506738544474,1.8930817610062896,-0.21316262353998205,0.9254267744833782,0.16513756278564642,0.19493076609801352,0.026203561247115297,0.15152269333454008,bullish_activity,1.0,1.0,0.0,1.0,2026-04-24,1,3,1,1.0,1.0,0.0,1.0,complete_evidence_by_symbol_date_direction,LLY
0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,,,,,-0.9761965054444163,-0.9992403140035452,0.13699670802734865,-0.9151683970625475,0.16513756278564642,0.19493076609801352,0.026203561247115294,0.15152269333454008,bullish_activity_or_put_selling,,,,,2026-04-24,1,1,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,LLY
0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,,,,,-0.44504744567812843,-0.035132955666933606,0.02027693083823841,-0.3016366732139056,0.16513756278564642,0.1949307660980135,0.026203561247115294,0.15152269333454008,mixed_or_conflicting_activity,,,,,2026-04-24,1,15,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,complete_evidence_by_symbol_date_direction,LLY
,,0.004775103028038075,0.015446420229827784,,,-0.004775103028038075,0.015446420229827784,,,-0.13178947368421046,-0.052631578947368474,,,0.02330976923795588,0.0508392762604715,bearish_activity,,,0.0,1.0,2026-05-01,1,3,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,LLY
,,0.004775103028038075,0.015446420229827784,,,0.004775103028038075,-0.015446420229827784,,,0.027646416878865043,-0.5809385230993088,,,0.02330976923795588,0.0508392762604715,bullish_activity,,,1.0,0.0,2026-05-01,1,3,1,,,1.0,0.0,complete_evidence_by_symbol_date_direction,LLY
,,0.004775103028038075,0.015446420229827784,,,,,,,-0.13178947368421046,-0.052631578947368474,,,0.02330976923795588,0.05083927626047151,bullish_activity_or_put_selling,,,,,2026-05-01,1,1,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,LLY
,,0.004775103028038075,0.015446420229827784,,,,,,,-0.05207152840267271,-0.31678505102333865,,,0.02330976923795588,0.05083927626047151,mixed_or_conflicting_activity,,,,,2026-05-01,1,16,1,,,0.5,0.0,complete_evidence_by_symbol_date_direction,LLY
0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,0.01974975756285635,0.00477778566191267,0.01116393481397393,-0.004328389980841507,-0.18309859154929575,-0.49014084507042255,0.12901408450704221,-0.019154929577464785,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,bearish_activity,1.0,1.0,1.0,0.0,2026-04-17,1,6,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,,,,,-0.7194029850746269,-0.6746268656716418,-0.1922388059701493,0.03582089552238821,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,bearish_activity_or_call_selling,,,,,2026-04-17,1,1,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,MSFT
0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,-0.01974975756285635,-0.00477778566191267,-0.01116393481397393,0.004328389980841507,-0.7194029850746269,-0.6746268656716418,-0.1922388059701493,0.03582089552238821,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,bullish_activity,0.0,0.0,0.0,1.0,2026-04-17,1,8,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,MSFT
0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,,,,,-0.18309859154929575,-0.49014084507042255,0.12901408450704221,-0.019154929577464785,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,bullish_activity_or_put_selling,,,,,2026-04-17,1,3,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,,,,,-0.4512507883119613,-0.5823838553710321,-0.031612360731553546,0.008332982972461711,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,mixed_or_conflicting_activity,,,,,2026-04-17,1,4,1,0.0,0.0,0.5,0.5,complete_evidence_by_symbol_date_direction,MSFT
0.02237294522160993,0.0357731618859215,0.0004710093730864173,0.023974377090104082,,,,,-0.8530259365994237,-0.9919308357348703,0.03170028818443793,-0.729106628242075,0.07514954547595502,0.07514954547595502,0.023644435024256956,0.07514954547595502,bearish_activity_or_call_selling,,,,,2026-04-24,1,1,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
0.02237294522160993,0.0357731618859215,0.0004710093730864173,0.023974377090104082,-0.02237294522160993,-0.0357731618859215,0.0004710093730864173,-0.023974377090104082,-0.8530259365994238,-0.9919308357348703,0.03170028818443793,-0.729106628242075,0.07514954547595502,0.07514954547595502,0.02364443502425696,0.07514954547595502,bullish_activity,0.0,0.0,1.0,0.0,2026-04-24,1,6,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
0.02237294522160993,0.0357731618859215,0.0004710093730864173,0.023974377090104082,,,,,-0.4422926525934668,-0.3369636737529251,0.010138265629577765,-0.3170016679715799,0.07514954547595502,0.07514954547595502,0.023644435024256956,0.07514954547595502,mixed_or_conflicting_activity,,,,,2026-04-24,1,15,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
,,0.001978573496766667,0.0016407682656114364,,,0.001978573496766667,-0.0016407682656114364,,,0.038106235565819935,-0.33602771362586603,,,0.024080687192355857,0.05518289740372552,bearish_activity,,,1.0,0.0,2026-05-01,1,5,1,,,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
,,0.001978573496766667,0.0016407682656114364,,,,,,,-0.11595866819747425,-0.29391504018369696,,,0.024080687192355857,0.05518289740372552,bearish_activity_or_call_selling,,,,,2026-05-01,1,2,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
,,0.001978573496766667,0.0016407682656114364,,,-0.001978573496766667,0.0016407682656114364,,,-0.11595866819747425,-0.29391504018369696,,,0.024080687192355857,0.05518289740372552,bullish_activity,,,0.0,1.0,2026-05-01,1,8,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
,,0.001978573496766667,0.0016407682656114364,,,,,,,0.038106235565819935,-0.33602771362586603,,,0.024080687192355857,0.05518289740372552,bullish_activity_or_put_selling,,,,,2026-05-01,1,1,1,,,1.0,0.0,complete_evidence_by_symbol_date_direction,MSFT
,,0.001978573496766667,0.0016407682656114364,,,,,,,0.012428751605270905,-0.32900893471883785,,,0.024080687192355857,0.05518289740372553,mixed_or_conflicting_activity,,,,,2026-05-01,1,6,1,,,0.8333333333333334,0.0,complete_evidence_by_symbol_date_direction,MSFT
0.016015470051566894,0.048690995636652135,0.00188417294724319,0.03267552558508524,0.016015470051566894,-0.048690995636652135,-0.00188417294724319,-0.03267552558508524,-0.011345218800648316,-0.8055105348460291,-0.027552674230145846,-0.35170178282009723,0.09770428401427997,0.10950515668385549,0.021471142403807982,0.06807516858389527,bearish_activity,1.0,0.0,0.0,0.0,2026-04-17,1,10,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,NVDA
0.016015470051566894,0.048690995636652135,0.00188417294724319,0.03267552558508524,-0.016015470051566894,0.048690995636652135,0.00188417294724319,0.03267552558508524,-0.421301775147929,0.5147928994082842,0.02366863905325456,0.4958579881656806,0.09770428401427997,0.1095051566838555,0.021471142403807982,0.06807516858389527,bullish_activity,0.0,1.0,1.0,1.0,2026-04-17,1,9,1,0.0,1.0,1.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
0.016015470051566894,0.048690995636652135,0.00188417294724319,0.03267552558508524,,,,,-0.011345218800648316,-0.8055105348460292,-0.027552674230145846,-0.35170178282009723,0.09770428401427997,0.1095051566838555,0.021471142403807982,0.06807516858389527,bullish_activity_or_put_selling,,,,,2026-04-17,1,1,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,NVDA
0.016015470051566894,0.048690995636652135,0.00188417294724319,0.03267552558508524,,,,,-0.421301775147929,0.5147928994082842,0.02366863905325456,0.4958579881656806,0.09770428401427997,0.1095051566838555,0.021471142403807982,0.06807516858389527,mixed_or_conflicting_activity,,,,,2026-04-17,1,2,1,0.0,1.0,1.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,-0.033274115331060505,-0.13189609641330957,-0.04004417342872224,0.04715033370144539,-0.7175,-0.9949999999999999,-0.39375000000000004,0.58125,0.11072165938445286,0.20070101310798477,0.04534978633504582,0.09461276227973296,bearish_activity,0.0,0.0,0.0,1.0,2026-04-24,1,5,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652882,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973298,bullish_activity,1.0,1.0,1.0,0.0,2026-04-24,1,11,1,1.0,1.0,1.0,0.0,complete_evidence_by_symbol_date_direction,NVDA
0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,,,,,-0.7175,-0.995,-0.39375000000000004,0.58125,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,bullish_activity_or_put_selling,,,,,2026-04-24,1,4,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,,,,,-0.7175,-0.995,-0.39375000000000004,0.58125,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,mixed_or_conflicting_activity,,,,,2026-04-24,1,2,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
,,0.00015117157974309237,0.08440413202317965,,,-0.00015117157974309237,-0.08440413202317965,,,-0.08688524590163926,-0.9081967213114754,,,0.03522297808012084,0.11620055429579242,bearish_activity,,,0.0,0.0,2026-05-01,1,11,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,NVDA
,,0.00015117157974309237,0.08440413202317965,,,0.00015117157974309237,0.08440413202317965,,,-0.116564417177914,2.2310838445807772,,,0.03522297808012084,0.11620055429579242,bullish_activity,,,1.0,1.0,2026-05-01,1,11,1,,,0.0,1.0,complete_evidence_by_symbol_date_direction,NVDA
0.044629898403483304,0.03918722786647311,0.0014513788098693414,0.020319303338171224,0.044629898403483304,0.03918722786647311,0.0014513788098693414,0.020319303338171224,,,-0.08999999999999997,0.1233333333333333,0.059687953555878075,0.06658200290275752,0.012155297532655925,0.05315674891146589,bearish_activity,1.0,1.0,1.0,1.0,2026-04-17,1,1,1,,,0.0,1.0,complete_evidence_by_symbol_date_direction,PFE
0.044629898403483304,0.03918722786647311,0.0014513788098693414,0.020319303338171224,,,,,-0.8181818181818181,-0.8181818181818181,-0.2727272727272727,-0.6363636363636364,0.059687953555878075,0.06658200290275752,0.012155297532655925,0.05315674891146589,bearish_activity_or_call_selling,,,,,2026-04-17,1,4,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
0.044629898403483304,0.03918722786647311,0.0014513788098693414,0.020319303338171224,-0.044629898403483304,-0.03918722786647311,-0.0014513788098693414,-0.020319303338171224,-0.8181818181818181,-0.8181818181818181,-0.2727272727272727,-0.6363636363636364,0.059687953555878075,0.06658200290275752,0.012155297532655925,0.05315674891146589,bullish_activity,0.0,0.0,0.0,0.0,2026-04-17,1,8,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
0.044629898403483304,0.03918722786647311,0.0014513788098693414,0.020319303338171224,,,,,,,-0.08999999999999997,0.1233333333333333,0.059687953555878075,0.06658200290275752,0.012155297532655925,0.05315674891146589,mixed_or_conflicting_activity,,,,,2026-04-17,1,1,1,,,0.0,1.0,complete_evidence_by_symbol_date_direction,PFE
0.04888888888888887,0.04629629629629628,0.007777777777777772,0.024814814814814845,,,,,-0.25,-0.75,-0.5,-0.5,0.07333333333333322,0.07333333333333322,0.020555555555555546,0.05111111111111107,bearish_activity_or_call_selling,,,,,2026-04-24,1,2,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
0.04888888888888887,0.04629629629629628,0.007777777777777772,0.024814814814814845,-0.04888888888888887,-0.04629629629629628,-0.007777777777777772,-0.024814814814814845,-0.25,-0.75,-0.5,-0.5,0.07333333333333322,0.07333333333333322,0.020555555555555546,0.05111111111111107,bullish_activity,0.0,0.0,0.0,0.0,2026-04-24,1,3,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
0.04888888888888887,0.04629629629629628,0.007777777777777772,0.024814814814814845,,,,,0.24629080118694358,0.1572700296735905,,,0.07333333333333322,0.07333333333333322,0.020555555555555546,0.05111111111111107,bullish_activity_or_put_selling,,,,,2026-04-24,1,1,1,1.0,1.0,,,complete_evidence_by_symbol_date_direction,PFE
0.04888888888888887,0.04629629629629628,0.007777777777777772,0.024814814814814845,,,,,-0.18796364985163205,-0.6365912462908012,-0.5,-0.5,0.07333333333333322,0.07333333333333322,0.020555555555555546,0.05111111111111107,mixed_or_conflicting_activity,,,,,2026-04-24,1,8,1,0.125,0.125,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
,,0.0011393847322445083,0.024686669198632716,,,0.0011393847322445083,0.024686669198632716,,,0.0,-0.6000000000000001,,,0.013672616786935172,0.04367641473604249,bearish_activity,,,1.0,1.0,2026-05-01,1,5,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
,,0.0011393847322445083,0.024686669198632716,,,,,,,-0.046666666666666745,-0.4933333333333333,,,0.01367261678693517,0.04367641473604249,bearish_activity_or_call_selling,,,,,2026-05-01,1,2,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
,,0.0011393847322445083,0.024686669198632716,,,-0.0011393847322445083,-0.024686669198632716,,,-0.046666666666666745,-0.4933333333333333,,,0.01367261678693517,0.04367641473604249,bullish_activity,,,0.0,0.0,2026-05-01,1,1,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
,,0.0011393847322445083,0.024686669198632716,,,,,,,0.0,-0.6000000000000001,,,0.01367261678693517,0.04367641473604249,bullish_activity_or_put_selling,,,,,2026-05-01,1,1,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
,,0.0011393847322445083,0.024686669198632716,,,,,,,-0.025454545454545497,-0.5418181818181819,,,0.01367261678693517,0.04367641473604249,mixed_or_conflicting_activity,,,,,2026-05-01,1,11,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,PFE
0.07063679245283017,0.07334905660377355,0.05495283018867925,0.06037735849056591,0.07063679245283017,0.07334905660377355,-0.05495283018867925,0.06037735849056591,0.07058823529411762,0.09411764705882364,-0.22352941176470598,0.22352941176470598,0.22535377358490566,0.22535377358490566,0.06780660377358491,0.16533018867924523,bearish_activity,1.0,1.0,0.0,1.0,2026-04-17,1,4,1,1.0,1.0,0.0,1.0,complete_evidence_by_symbol_date_direction,RKLB
0.07063679245283017,0.07334905660377355,0.05495283018867925,0.06037735849056591,,,,,-0.5988095238095238,-0.6690476190476191,0.3392857142857142,-0.3821428571428571,0.22535377358490566,0.22535377358490566,0.06780660377358491,0.16533018867924523,bearish_activity_or_call_selling,,,,,2026-04-17,1,4,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.07063679245283017,0.07334905660377355,0.05495283018867925,0.06037735849056591,-0.07063679245283017,-0.07334905660377355,0.05495283018867925,-0.06037735849056591,-0.5988095238095238,-0.6690476190476191,0.3392857142857142,-0.3821428571428571,0.22535377358490566,0.22535377358490566,0.06780660377358491,0.16533018867924523,bullish_activity,0.0,0.0,1.0,0.0,2026-04-17,1,5,1,0.0,0.0,1.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.07063679245283017,0.07334905660377355,0.05495283018867925,0.06037735849056591,,,,,0.07058823529411762,0.09411764705882364,-0.22352941176470598,0.22352941176470598,0.2253537735849057,0.2253537735849057,0.06780660377358491,0.16533018867924523,bullish_activity_or_put_selling,,,,,2026-04-17,1,3,1,1.0,1.0,0.0,1.0,complete_evidence_by_symbol_date_direction,RKLB
0.07063679245283017,0.07334905660377355,0.05495283018867925,0.06037735849056591,,,,,-0.12066826730692279,-0.12392957182873143,-0.0627250900360145,0.050480192076830806,0.22535377358490566,0.22535377358490566,0.06780660377358491,0.16533018867924523,mixed_or_conflicting_activity,,,,,2026-04-17,1,7,1,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,complete_evidence_by_symbol_date_direction,RKLB
0.3236696787148594,0.6635291164658634,0.03275602409638556,0.010918674698795261,-0.3236696787148594,-0.6635291164658634,-0.03275602409638556,0.010918674698795261,-0.9755102040816327,-0.998639455782313,-0.19999999999999996,-0.1428571428571428,0.39696285140562254,0.7428451305220886,0.06810366465863459,0.12299196787148607,bearish_activity,0.0,0.0,0.0,1.0,2026-04-24,1,6,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.3236696787148594,0.6635291164658634,0.03275602409638556,0.010918674698795261,,,,,2.4951048951048946,6.3552447552447555,0.16083916083916083,-0.2797202797202797,0.3969628514056226,0.7428451305220884,0.06810366465863459,0.12299196787148607,bearish_activity_or_call_selling,,,,,2026-04-24,1,1,1,1.0,1.0,1.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.3236696787148594,0.6635291164658634,0.03275602409638556,0.010918674698795261,0.3236696787148594,0.6635291164658634,0.03275602409638556,-0.010918674698795261,2.4951048951048946,6.3552447552447555,0.16083916083916083,-0.2797202797202797,0.39696285140562254,0.7428451305220886,0.06810366465863459,0.12299196787148607,bullish_activity,1.0,1.0,1.0,0.0,2026-04-24,1,3,1,1.0,1.0,1.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.3236696787148594,0.6635291164658634,0.03275602409638556,0.010918674698795261,,,,,-0.9755102040816327,-0.998639455782313,-0.19999999999999996,-0.1428571428571428,0.39696285140562254,0.7428451305220886,0.06810366465863459,0.12299196787148607,bullish_activity_or_put_selling,,,,,2026-04-24,1,3,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
0.3236696787148594,0.6635291164658634,0.03275602409638556,0.010918674698795261,,,,,1.5485735044176598,4.349639970419191,0.0624284806102988,-0.2423939696666969,0.39696285140562265,0.7428451305220883,0.06810366465863459,0.12299196787148609,mixed_or_conflicting_activity,,,,,2026-04-24,1,11,1,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,complete_evidence_by_symbol_date_direction,RKLB
,,0.019033117624666973,0.33828194391574673,,,-0.019033117624666973,-0.33828194391574673,,,-0.1507936507936508,-0.9714285714285713,,,0.07084126379901026,0.37266844309097835,bearish_activity,,,0.0,0.0,2026-05-01,1,5,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
,,0.019033117624666973,0.33828194391574673,,,,,,,0.12621359223300965,3.8524271844660185,,,0.07084126379901026,0.37266844309097835,bearish_activity_or_call_selling,,,,,2026-05-01,1,3,1,,,1.0,1.0,complete_evidence_by_symbol_date_direction,RKLB
,,0.019033117624666973,0.33828194391574673,,,0.019033117624666973,0.33828194391574673,,,0.12621359223300965,3.852427184466019,,,0.07084126379901026,0.37266844309097835,bullish_activity,,,1.0,1.0,2026-05-01,1,4,1,,,1.0,1.0,complete_evidence_by_symbol_date_direction,RKLB
,,0.019033117624666973,0.33828194391574673,,,,,,,-0.1507936507936508,-0.9714285714285714,,,0.07084126379901026,0.37266844309097835,bullish_activity_or_put_selling,,,,,2026-05-01,1,3,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,RKLB
,,0.019033117624666973,0.33828194391574673,,,,,,,-0.01229002928032058,1.4404993065187237,,,0.07084126379901026,0.37266844309097835,mixed_or_conflicting_activity,,,,,2026-05-01,1,8,1,,,0.5,0.5,complete_evidence_by_symbol_date_direction,RKLB
0.02446208377015624,0.027881783235984336,0.02026858369527229,0.06070590584593882,0.02446208377015624,-0.027881783235984336,0.02026858369527229,0.06070590584593882,-0.11704834605597947,-0.7175572519083969,0.13994910941475824,0.4910941475826973,0.106784484049723,0.12932454695222406,0.04610353951375375,0.09587639159303087,bearish_activity,1.0,0.0,1.0,1.0,2026-04-17,1,9,1,0.0,0.0,1.0,1.0,complete_evidence_by_symbol_date_direction,TSLA
0.02446208377015624,0.027881783235984336,0.02026858369527229,0.06070590584593882,-0.02446208377015624,0.027881783235984336,-0.02026858369527229,-0.06070590584593882,-0.5953488372093023,-0.169767441860465,-0.2441860465116279,-0.6976744186046512,0.106784484049723,0.12932454695222406,0.04610353951375375,0.09587639159303087,bullish_activity,0.0,1.0,0.0,0.0,2026-04-17,1,11,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,TSLA
0.02446208377015624,0.027881783235984336,0.02026858369527229,0.06070590584593882,,,,,-0.11704834605597947,-0.7175572519083969,0.13994910941475824,0.4910941475826973,0.106784484049723,0.12932454695222406,0.04610353951375375,0.09587639159303087,bullish_activity_or_put_selling,,,,,2026-04-17,1,1,1,0.0,0.0,1.0,1.0,complete_evidence_by_symbol_date_direction,TSLA
0.02446208377015624,0.027881783235984336,0.02026858369527229,0.06070590584593882,,,,,-0.11704834605597947,-0.7175572519083969,0.13994910941475824,0.4910941475826973,0.106784484049723,0.12932454695222406,0.04610353951375375,0.09587639159303087,mixed_or_conflicting_activity,,,,,2026-04-17,1,1,1,0.0,0.0,1.0,1.0,complete_evidence_by_symbol_date_direction,TSLA
0.13832048897156524,0.17804942864735573,0.006298166356630386,0.038586234387456786,-0.13832048897156524,-0.17804942864735573,-0.006298166356630386,-0.038586234387456786,-0.9766081871345029,-0.9970760233918129,-0.11184210526315784,-0.5796783625730995,0.17852777039596068,0.23752325272389052,0.04453893170342809,0.0898248737709275,bearish_activity,0.0,0.0,0.0,0.0,2026-04-24,1,11,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,TSLA
0.13832048897156524,0.17804942864735573,0.006298166356630386,0.038586234387456786,0.13832048897156524,0.17804942864735573,0.006298166356630386,0.038586234387456786,2.2833020637898684,3.283927454659162,0.03814884302689192,0.391494684177611,0.17852777039596068,0.23752325272389052,0.04453893170342809,0.0898248737709275,bullish_activity,1.0,1.0,1.0,1.0,2026-04-24,1,11,1,1.0,1.0,1.0,1.0,complete_evidence_by_symbol_date_direction,TSLA
,,0.004324241338723667,0.09602886239189412,,,-0.004324241338723667,-0.09602886239189412,,,-0.1282051282051282,-0.9290598290598291,,,0.025176807737577304,0.12072053630827492,bearish_activity,,,0.0,0.0,2026-05-01,1,7,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,TSLA
,,0.004324241338723667,0.09602886239189412,,,0.004324241338723667,0.09602886239189412,,,0.013086989992301845,2.0315627405696692,,,0.025176807737577307,0.12072053630827492,bullish_activity,,,1.0,1.0,2026-05-01,1,10,1,,,1.0,1.0,complete_evidence_by_symbol_date_direction,TSLA
,,0.004324241338723667,0.09602886239189412,,,,,,,-0.1282051282051282,-0.929059829059829,,,0.025176807737577304,0.12072053630827491,bullish_activity_or_put_selling,,,,,2026-05-01,1,3,1,,,0.0,0.0,complete_evidence_by_symbol_date_direction,TSLA
,,0.004324241338723667,0.09602886239189412,,,,,,,-0.057559069106413174,0.5512514557549201,,,0.025176807737577304,0.12072053630827492,mixed_or_conflicting_activity,,,,,2026-05-01,1,2,1,,,0.5,0.5,complete_evidence_by_symbol_date_direction,TSLA
0.04308931985796227,0.0009560229445506607,0.008467631794591757,0.016866976236000975,-0.04308931985796227,-0.0009560229445506607,-0.008467631794591757,-0.016866976236000975,-0.7421383647798743,-0.5073375262054507,-0.14675052410901457,-0.28301886792452824,0.0645315487571701,0.07853045615951926,0.020622780661021647,0.034075389237913006,bearish_activity,0.0,0.0,0.0,0.0,2026-04-17,1,9,1,0.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,XOM
0.04308931985796227,0.0009560229445506607,0.008467631794591757,0.016866976236000975,,,,,0.5202702702702704,-0.45945945945945943,0.10641891891891886,0.10641891891891886,0.0645315487571701,0.07853045615951926,0.020622780661021647,0.034075389237913006,bearish_activity_or_call_selling,,,,,2026-04-17,1,4,1,1.0,0.0,1.0,1.0,complete_evidence_by_symbol_date_direction,XOM
0.04308931985796227,0.0009560229445506607,0.008467631794591757,0.016866976236000975,0.04308931985796227,0.0009560229445506607,0.008467631794591757,0.016866976236000975,0.5202702702702704,-0.45945945945945943,0.10641891891891886,0.10641891891891886,0.0645315487571701,0.07853045615951926,0.020622780661021647,0.034075389237913006,bullish_activity,1.0,1.0,1.0,1.0,2026-04-17,1,6,1,1.0,0.0,1.0,1.0,complete_evidence_by_symbol_date_direction,XOM
0.04308931985796227,0.0009560229445506607,0.008467631794591757,0.016866976236000975,,,,,-0.32133548642982607,-0.4913781706234536,-0.06236070976637009,-0.15320627231004588,0.0645315487571701,0.07853045615951926,0.020622780661021647,0.034075389237913006,mixed_or_conflicting_activity,,,,,2026-04-17,1,3,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,complete_evidence_by_symbol_date_direction,XOM
0.029145121214156244,0.02598885232690895,0.004835135316634154,0.025787388355382523,,,,,-0.8602409638554217,-0.34698795180722897,-0.12048192771084343,0.3012048192771084,0.07904035994896251,0.07904035994896251,0.02155597340675579,0.05184272379289501,bearish_activity_or_call_selling,,,,,2026-04-24,1,5,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,XOM
0.029145121214156244,0.02598885232690895,0.004835135316634154,0.025787388355382523,-0.029145121214156244,0.02598885232690895,-0.004835135316634154,0.025787388355382523,-0.8602409638554217,-0.34698795180722897,-0.12048192771084343,0.3012048192771084,0.07904035994896251,0.07904035994896251,0.02155597340675579,0.05184272379289501,bullish_activity,0.0,1.0,0.0,1.0,2026-04-24,1,5,1,0.0,0.0,0.0,1.0,complete_evidence_by_symbol_date_direction,XOM
0.029145121214156244,0.02598885232690895,0.004835135316634154,0.025787388355382523,,,,,0.14516129032258052,-0.9290322580645162,-0.07741935483870976,-0.567741935483871,0.07904035994896251,0.07904035994896251,0.02155597340675579,0.05184272379289501,bullish_activity_or_put_selling,,,,,2026-04-24,1,2,1,1.0,0.0,0.0,0.0,complete_evidence_by_symbol_date_direction,XOM
