symbol,release_date,event_trade_date,horizon,event_ret,event_abs,event_path,control_count,control_mean_ret,control_mean_abs,control_mean_path,cpi_yoy,cpi_mom,core_yoy,core_mom,ret_delta,abs_delta,path_delta
XOP,2021-01-13,2021-01-13,1,-0.01812517700368166,0.01812517700368166,0.02421410365335608,22,0.0013057247526460142,0.0205408702017815,0.042127147518681025,0.013204191315779434,0.004346309661148906,0.01624313961356294,0.0013334271670970566,-0.01943090175632767,-0.002415693198099842,-0.017913043865324947
XOP,2021-02-08,2021-02-08,1,0.06427653192401084,0.06427653192401084,0.05313526639051558,22,0.005451347839429819,0.023082933501559613,0.044798095511405484,0.013738437137002402,0.0024499608845809373,0.013763703714812836,0.00017015547031329348,0.05882518408458102,0.041193598422451225,0.008337170879110095
XOP,2021-02-10,2021-02-10,1,0.02294455066921608,0.02294455066921608,0.03441682600382412,22,0.00989707283003417,0.024704617448119862,0.044096389545142264,0.013738437137002402,0.0024499608845809373,0.013763703714812836,0.00017015547031329348,0.01304747783918191,-0.0017600667789037829,-0.009679563541318145
XOP,2021-03-10,2021-03-10,1,0.03580533024333721,0.03580533024333721,0.04414831981460032,22,0.0024700110971129885,0.025285686424682804,0.042061058671587555,0.016698167791706853,0.0033956762230333837,0.012802483449900981,0.0015015514799159302,0.03333531914622422,0.010519643818654403,0.0020872611430127683
XOP,2021-04-13,2021-04-13,1,0.0027418723070895545,0.0027418723070895545,0.015015015015015232,22,0.0011874603285606169,0.02016135184862564,0.035811937923775745,0.026678187820641908,0.0052432098156529605,0.016494791315614155,0.002459443190924393,0.0015544119785289377,-0.017419479541536085,-0.020796922908760514
XOP,2021-05-12,2021-05-12,1,-0.003785190442394226,0.003785190442394226,0.04696829903004485,22,0.00975931779705727,0.020374534778953478,0.03381728934536849,0.04133077115360573,0.006238653990587206,0.029780316542864504,0.008108038414641028,-0.013544508239451495,-0.01658934433655925,0.013151009684676356
XOP,2021-06-10,2021-06-10,1,-0.01074058919803611,0.01074058919803611,0.04337152209492634,22,0.005156341283041362,0.019144930857173493,0.030808541494827646,0.04918257089467626,0.006635060424433847,0.03787696110198491,0.006595775780164903,-0.015896930481077473,-0.008404341659137383,0.012562980600098694
XOP,2021-07-13,2021-07-13,1,-0.012659585881343083,0.012659585881343083,0.021350713442763625,22,-0.0030907532140896266,0.023677167339464057,0.034931833279251,0.05295632620349999,0.00846178781815543,0.04439362194328367,0.007935672408473149,-0.009568832667253457,-0.011017581458120974,-0.013581119836487375
XOP,2021-08-11,2021-08-11,1,0.0036144578313253017,0.0036144578313253017,0.0278313253012048,22,-0.00020778027004699572,0.024454329989960513,0.033804973570719106,0.05245169381309234,0.004614747980816958,0.042107192143281846,0.0035908388588552498,0.0038222381013722976,-0.02083987215863521,-0.005973648269514305
XOP,2021-09-14,2021-09-14,1,-0.025022956841138755,0.025022956841138755,0.04706152433425159,22,0.005357194066937021,0.018879875315018415,0.03196453363937335,0.05152015301793966,0.002842925602144719,0.039396919775577244,0.001252476242427747,-0.030380150908075776,0.00614308152612034,0.015096990694878243
XOP,2021-10-13,2021-10-13,1,-0.004203286205578971,0.004203286205578971,0.03267099732518153,22,0.006502131365668942,0.017696013392223823,0.0315757002146701,0.05351215590949132,0.004525517463950024,0.04002855729865806,0.0025125718197684943,-0.010705417571247912,-0.013492727186644852,0.0010952971105114284
XOP,2021-11-10,2021-11-10,1,-0.04683146067415722,0.04683146067415722,0.05141573033707858,22,-0.0013724083662182444,0.019977309779913067,0.030472415755603995,0.06235042390298062,0.00963820232923207,0.045903173341849124,0.0070433109997212195,-0.04545905230793898,0.026854150894244155,0.020943314581474585
XOP,2021-12-10,2021-12-10,1,0.012057797708022067,0.012057797708022067,0.03746885899352259,22,0.0017512516214813958,0.02264520983462652,0.038702504708554734,0.06901970403700863,0.00856626288193807,0.04972572143965692,0.006170384992260303,0.01030654608654067,-0.010587412126604454,-0.001233645715032143
XOP,2022-01-12,2022-01-12,1,0.0104924068108605,0.0104924068108605,0.02291762540266895,22,0.003798808419964979,0.020336608187166358,0.04313897289941186,0.07174340285065539,0.006905230550805275,0.05488993530393094,0.006259571074712644,0.006693598390895521,-0.009844201376305858,-0.02022134749674291
XOP,2022-02-08,2022-02-08,1,-0.03128933645027876,0.03128933645027876,0.03963136126595934,22,0.0038642297194435874,0.01602558594852401,0.04433579484023758,0.07558805726967832,0.006046039630400957,0.060542851542418896,0.005529840802300345,-0.035153566169722344,0.015263750501754748,-0.004704433574278237
XOP,2022-02-10,2022-02-10,1,0.0010914051841746097,0.0010914051841746097,0.04247385175079588,22,0.004625496389365758,0.016931382165723353,0.0424071355755989,0.07558805726967832,0.006046039630400957,0.060542851542418896,0.005529840802300345,-0.0035340912051911484,-0.015839976981548744,6.671617519697637e-05
XOP,2022-03-10,2022-03-10,1,0.01994913368303952,0.01994913368303952,0.03266571292322373,22,0.010573055456872683,0.021699179074785954,0.03692165265293071,0.07937278766517819,0.0069263793475682345,0.06455115161765645,0.005286706165847699,0.009376078226166838,-0.0017500453917464326,-0.004255939729706976
XOP,2022-04-12,2022-04-12,1,0.013865576880975006,0.013865576880975006,0.028606874407063998,22,-0.0007685764870531308,0.019238576226956346,0.039109700774517225,0.08572204966013852,0.011156414762741651,0.06482378554404167,0.0027161752921707194,0.014634153368028136,-0.005372999345981341,-0.010502826367453227
XOP,2022-05-11,2022-05-11,1,0.004770843109651146,0.004770843109651146,0.054590958861254535,22,0.007760951501747528,0.02795212607495897,0.046195651463131586,0.08231750770777224,0.0030833512934780316,0.06158737119052837,0.005044005313849409,-0.0029901083920963823,-0.023181282965307824,0.008395307398122949
XOP,2022-06-10,2022-06-10,1,-0.016920473773265554,0.016920473773265554,0.03946096204979466,22,-0.0013064696320709177,0.029767027237588586,0.04521004792283338,0.08538171195642064,0.00948499623996324,0.060254478790408905,0.005331928925972562,-0.015614004141194637,-0.012846553464323032,-0.005749085873038726
XOP,2022-07-13,2022-07-13,1,0.008315826330532294,0.008315826330532294,0.044555322128851604,22,0.007890073539243137,0.02905591952629467,0.04458933909212543,0.08979361103105798,0.012561019986405686,0.05906335651591377,0.006803326679517774,0.0004257527912891572,-0.020740093195762376,-3.4016963273826584e-05
XOP,2022-08-10,2022-08-10,1,0.01685864673125348,0.01685864673125348,0.041040506522236564,22,0.00649253625283237,0.020062967086684872,0.036127384797671816,0.08462576727730098,-0.00014917428642136077,0.05899916740834321,0.0035300119027377175,0.01036611047842111,-0.0032043203554313927,0.004913121724564748
XOP,2022-09-13,2022-09-13,1,-0.027341597796143202,0.027341597796143202,0.03360881542699723,22,-0.008678909346256324,0.025292221280750385,0.03646711175803569,0.08222579178218825,0.0006239128149656548,0.06286089097732228,0.004903621970395289,-0.018662688449886878,0.0020493765153928173,-0.0028582963310384638
XOP,2022-10-13,2022-10-13,1,0.036647340920478166,0.036647340920478166,0.06384653925989536,22,0.013049947300543329,0.019747186155871465,0.03635736250315942,0.08192106896425821,0.0042426727482827165,0.06624287624509306,0.005702530898544778,0.023597393619934837,0.0169001547646067,0.027489176756735942
XOP,2022-11-10,2022-11-10,1,0.037452931683700896,0.037452931683700896,0.032583378160301324,22,0.001158431238905981,0.016950156180693156,0.029176297403513442,0.07758813957693,0.005594754832984217,0.06294999786983246,0.003933258669599482,0.03629450044479492,0.02050277550300774,0.003407080756787882
XOP,2022-12-13,2022-12-13,1,0.01796672828096124,0.01796672828096124,0.027060998151571036,22,-0.007853208244279108,0.019917823944186806,0.03200093673135436,0.07122856456533988,0.002614032556282231,0.05969880665899807,0.0030928627016122423,0.02581993652524035,-0.0019510956632255647,-0.004939938579783323
XOP,2023-01-12,2023-01-12,1,0.029540888458962966,0.029540888458962966,0.03102909442666868,22,0.0011513362396877926,0.017301970404110512,0.028186041367178307,0.06404600402357152,0.0001539563433359259,0.05685531944736666,0.0035594772329976543,0.028389552219275173,0.012238918054852454,0.0028430530594903726
XOP,2023-02-10,2023-02-10,1,0.052238248262461706,0.052238248262461706,0.040355728271429525,22,-0.00309404346675838,0.017434339888717135,0.02982682105522135,0.06327178517960097,0.005314022594635093,0.05539533472591773,0.004140759271916483,0.055332291729220086,0.03480390837374457,0.010528907216208173
XOP,2023-02-14,2023-02-14,1,0.005793162637677041,0.005793162637677041,0.023779859819768157,22,-0.0002819294684529269,0.020075113309509354,0.031681007670891354,0.06327178517960097,0.005314022594635093,0.05539533472591773,0.004140759271916483,0.0060750921061299675,-0.014281950671832314,-0.007901147851123197
XOP,2023-03-14,2023-03-14,1,0.006444337038827186,0.006444337038827186,0.052118575801514355,22,0.0020289613175774653,0.01796863656292835,0.03343550555276741,0.05957820738137087,0.003428533386591992,0.054982603296180876,0.004893570621394172,0.004415375721249721,-0.011524299524101164,0.018683070248746943
XOP,2023-04-12,2023-04-12,1,-0.008157816671610751,0.008157816671610751,0.016241471373479643,22,0.002860499591269696,0.01613670565221848,0.024811789087362177,0.04917719362889961,0.0012307181953890023,0.05566741392671326,0.003367058722950844,-0.011018316262880447,-0.007978888980607727,-0.008570317713882534
XOP,2023-05-10,2023-05-10,1,-0.005750000000000033,0.005750000000000033,0.02283333333333326,22,-0.0004007484156472351,0.017473426677483504,0.02672824284375811,0.049500798791243694,0.003392739405144063,0.05514364195873522,0.004545350273802429,-0.005349251584352798,-0.01172342667748347,-0.00389490951042485
XOP,2023-06-13,2023-06-13,1,0.010386705017577436,0.010386705017577436,0.02408916586768939,22,0.0020632037575262067,0.015819779689985033,0.023518995530565204,0.04131851231385042,0.0016146873813336349,0.05337547036084689,0.003647229997324919,0.00832350126005123,-0.005433074672407598,0.0005701703371241845
XOP,2023-07-12,2023-07-12,1,0.0036082086747348807,0.0036082086747348807,0.016161768022250778,22,0.00501205278584178,0.012412113149833304,0.021958657457002897,0.03070617072997095,0.00224175331482801,0.04853596327155252,0.002177785289873002,-0.0014038441111068993,-0.008803904475098424,-0.005796889434752119
XOP,2023-08-10,2023-08-10,1,-0.00856141297020363,0.00856141297020363,0.024605635701766215,22,0.0020348125540918904,0.009666785875076573,0.019597381233175462,0.03287749268428297,0.001957146710348745,0.04700970557935236,0.0020692652486684615,-0.010596225524295521,-0.0011053729048729425,0.005008254468590753
XOP,2023-09-13,2023-09-13,1,-0.011572719589103442,0.011572719589103442,0.021129965541902385,22,0.0004922470692962921,0.010506094872953094,0.019284962686662223,0.03722504803505289,0.004835707415079771,0.04399143440066089,0.0020067322630761275,-0.012064966658399734,0.0010666247161503477,0.0018450028552401618
XOP,2023-10-12,2023-10-12,1,0.0003437843784379613,0.0003437843784379613,0.01787678767876788,22,-0.0015643124308661327,0.013239337242822159,0.022181672021020563,0.03687206638119256,0.003900915440960384,0.04128747996485882,0.003097745332385715,0.001908096809304094,-0.012895552864384197,-0.004304884342252683
XOP,2023-11-14,2023-11-14,1,0.0165629972515553,0.0165629972515553,0.018371184724432332,22,-0.0031982420784931994,0.01156133302339713,0.022755350056637123,0.032512659098611785,0.0013668493471667986,0.04027401561127464,0.0029561504352111356,0.0197612393300485,0.005001664228158171,-0.00438416533220479
XOP,2023-12-12,2023-12-12,1,-0.021395630150449985,0.021395630150449985,0.01746427761397129,22,-0.000606721709652788,0.010816713425384296,0.018699790915907632,0.031333462745911866,0.0014689823722116024,0.04017980521102138,0.0030020195404181216,-0.020788908440797196,0.010578916725065689,-0.001235513301936341
